# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
# --------------------------------------------------------------------------
# E_F               =    -5.4722
# k_min, k_max      =     0.0000    3.4733
# E_min, E_max      =   -63.1023  152.6701
# Nbands, Nspin, Nk =     72     1   856
#
#        k            E
# --------------------------------------------------------------------------
      0.012172     61.936600
      0.016229     61.945800
      0.020287     61.956000
      0.024344     61.965900
      0.028402     61.974000
      0.032459     61.978700
      0.036516     61.978000
      0.040574     61.969800
      0.044631     61.951900
      0.048688     61.921700
      0.052746     61.876500
      0.056803     61.813500
      0.060861     61.729700
      0.064918     61.621900
      0.068975     61.487200
      0.073033     61.322700
      0.077090     61.126300
      0.081147     60.896400
      0.085205     60.632800
      0.089262     60.337000
      0.093319     60.012100
      0.097377     59.663200
      0.101434     59.297300
      0.105492     58.922700
      0.109549     58.548600
      0.113606     58.184600
      0.117664     57.839900
      0.121721     57.522800
      0.125778     57.240600
      0.129836     56.998800
      0.133893     56.800800
      0.137951     56.648600
      0.142008     56.542300
      0.146065     56.480400
      0.150123     56.460800
      0.154180     56.480300
      0.158237     56.535500
      0.162295     56.623200
      0.166352     56.739700
      0.170410     56.882000
      0.174467     57.047100
      0.178524     57.232100
      0.182582     57.434500
      0.186639     57.651900
      0.190696     57.882200
      0.194754     58.123300
      0.198811     58.373300
      0.202868     58.630400
      0.206926     58.892800
      0.210983     59.158900
      0.215041     59.427100
      0.219098     59.695900
      0.223155     59.963700
      0.227213     60.229200
      0.231270     60.490800
      0.235327     60.747300
      0.239385     60.997300
      0.243442     61.239600
      0.247500     61.472800
      0.251557     61.695900
      0.255614     61.907600
      0.259672     62.106700
      0.263729     62.292300
      0.267786     62.463100
      0.271844     62.618000
      0.275901     62.755900
      0.279958     62.875500
      0.284016     62.975600
      0.288073     63.054900
      0.292131     63.111900
      0.296188     63.145100
      0.300245     63.153100
      0.304303     63.134300
      0.308360     63.087300
      0.312417     63.010900
      0.316475     62.904300
      0.320532     62.767200
      0.324590     62.599900
      0.328647     62.403500
      0.332704     62.180000
      0.336762     61.932000
      0.340819     61.663000
      0.344876     61.376800
      0.348934     61.077900
      0.352991     60.770800
      0.357049     60.460400
      0.361106     60.151300
      0.365163     59.848300
      0.369221     59.556100
      0.373278     59.279400
      0.377335     59.022400
      0.381393     58.789500
      0.385450     58.584500
      0.389507     58.411200
      0.393565     58.272800
      0.397622     58.171900
      0.401680     58.110500
      0.405737     58.089900
      0.409794     58.084100
      0.413852     58.066700
      0.417909     58.037700
      0.421966     57.997200
      0.426024     57.945200
      0.430081     57.881700
      0.434139     57.807000
      0.438196     57.721000
      0.442253     57.624200
      0.446311     57.516600
      0.450368     57.398700
      0.454425     57.270800
      0.458483     57.133500
      0.462540     56.987400
      0.466597     56.833300
      0.470655     56.671900
      0.474712     56.504300
      0.478770     56.331400
      0.482827     56.154500
      0.486884     55.974800
      0.490942     55.793600
      0.494999     55.612200
      0.499056     55.432200
      0.503114     55.254700
      0.507171     55.081400
      0.511229     54.913400
      0.515286     54.752000
      0.519343     54.598500
      0.523401     54.453800
      0.527458     54.319100
      0.531515     54.195200
      0.535573     54.082700
      0.539630     53.982200
      0.543688     53.894300
      0.547745     53.819200
      0.551802     53.757100
      0.555860     53.708100
      0.559917     53.672100
      0.563974     53.649000
      0.568032     53.638500
      0.572089     53.640300
      0.576146     53.654000
      0.580204     53.679000
      0.584261     53.714800
      0.588319     53.760800
      0.592376     53.816400
      0.596433     53.880800
      0.600491     53.953300
      0.604548     54.033200
      0.608605     54.119600
      0.612663     54.211900
      0.616720     54.309100
      0.620778     54.410600
      0.624835     54.515400
      0.628892     54.622700
      0.632950     54.731800
      0.637007     54.841700
      0.641064     54.951800
      0.645122     55.061200
      0.649179     55.169100
      0.653236     55.274800
      0.657294     55.377400
      0.661351     55.476300
      0.665409     55.570800
      0.669466     55.660000
      0.673523     55.743400
      0.677581     55.820200
      0.681638     55.889900
      0.685695     55.951600
      0.689753     56.004700
      0.693810     56.048600
      0.697868     56.082400
      0.701925     56.105300
      0.705982     56.116500
      0.710040     56.115000
      0.714097     56.099700
      0.718154     56.069700
      0.722212     56.023800
      0.726269     55.961100
      0.730326     55.880600
      0.734384     55.781800
      0.738441     55.664700
      0.742499     55.529700
      0.746556     55.377900
      0.750613     55.210900
      0.754671     55.030800
      0.758728     54.840000
      0.762785     54.641300
      0.766843     54.437300
      0.770900     54.231100
      0.774958     54.025500
      0.779015     53.823800
      0.783072     53.629200
      0.787130     53.445500
      0.791187     53.276900
      0.795244     53.128000
      0.799302     53.003900
      0.803359     52.910100
      0.807417     52.851500
      0.811474     52.831500
      0.815531     52.830900
      0.819589     52.829100
      0.823646     52.826100
      0.827703     52.821600
      0.831761     52.815400
      0.835818     52.807300
      0.839875     52.796900
      0.843933     52.783900
      0.847990     52.767900
      0.852048     52.748400
      0.856105     52.725200
      0.860162     52.697600
      0.864220     52.665400
      0.868277     52.628100
      0.872334     52.585300
      0.876392     52.536600
      0.880449     52.481700
      0.884507     52.420300
      0.888564     52.352100
      0.892621     52.277000
      0.896679     52.194700
      0.900736     52.105100
      0.904793     52.008100
      0.908851     51.903800
      0.912908     51.792200
      0.916965     51.673300
      0.921023     51.547300
      0.925080     51.592800
      0.929138     51.741700
      0.933195     51.896300
      0.937252     52.056600
      0.941310     52.222900
      0.945367     52.395400
      0.949424     52.574100
      0.953482     52.759200
      0.957539     52.951000
      0.961597     53.149700
      0.965654     53.355400
      0.969711     53.568300
      0.973769     53.788700
      0.977826     54.016800
      0.981883     54.252700
      0.985941     54.496600
      0.989998     54.748800
      0.994056     55.009300
      0.998113     55.278400
      1.002170     55.556200
      1.006228     55.842800
      1.010285     56.138300
      1.014342     56.442700
      1.018400     56.756200
      1.022457     57.078700
      1.026514     57.410300
      1.030572     57.750800
      1.034629     58.100300
      1.038687     58.458700
      1.042744     58.616900
      1.046801     58.394900
      1.050859     58.174400
      1.054916     57.955500
      1.058973     57.738300
      1.063031     57.522800
      1.067088     57.309000
      1.071146     57.096900
      1.075203     56.886600
      1.079260     57.415200
      1.083318     58.043900
      1.087375     58.680100
      1.091432     59.322700
      1.095490     59.970800
      1.099547     60.623400
      1.103604     61.279400
      1.107662     61.937600
      1.111719     62.596700
      1.115777     63.255500
      1.119834     63.912500
      1.123891     64.566200
      1.127949     65.215000
      1.132006     65.857300
      1.136063     66.491400
      1.140121     67.115500
      1.144178     67.727600
      1.148236     68.325800
      1.152293     68.908000
      1.156350     69.472100
      1.160408     70.015800
      1.164465     70.536900
      1.168522     71.033100
      1.172580     71.501800
      1.176637     71.940800
      1.180695     72.347500
      1.184752     72.719500
      1.188809     73.054500
      1.192867     73.350100
      1.196924     73.604400
      1.200981     73.815300
      1.205039     73.981100
      1.209096     74.100600
      1.213153     74.172700
      1.217211     74.196900
      1.221273     74.168100
      1.225335     74.082300
      1.229397     73.940900
      1.233460     73.746000
      1.237522     73.500800
      1.241584     73.208700
      1.245646     72.873900
      1.249708     72.500600
      1.253770     72.093400
      1.257833     71.656800
      1.261895     71.195200
      1.265957     70.713000
      1.270019     70.214300
      1.274081     69.703200
      1.278144     69.183100
      1.282206     68.657700
      1.286268     68.130000
      1.290330     67.602900
      1.294392     67.079200
      1.298454     66.561300
      1.302517     66.051400
      1.306579     65.551700
      1.310641     65.064000
      1.314703     64.590200
      1.318765     64.131800
      1.322827     63.690500
      1.326890     63.267700
      1.330952     62.864800
      1.335014     62.483000
      1.339076     62.123600
      1.343138     61.787700
      1.347201     61.476400
      1.351263     61.190600
      1.355325     60.931100
      1.359387     60.698600
      1.363449     60.493400
      1.367511     60.316000
      1.371574     60.166300
      1.375636     60.044300
      1.379698     59.949600
      1.383760     59.650200
      1.387822     59.308100
      1.391885     58.990500
      1.395947     58.698700
      1.400009     58.433400
      1.404071     58.195000
      1.408133     57.983100
      1.412195     57.796900
      1.416258     57.635000
      1.420320     57.495800
      1.424382     57.377300
      1.428444     57.277400
      1.432506     57.194100
      1.436569     57.125500
      1.440631     57.069600
      1.444693     57.025000
      1.448755     56.990100
      1.452817     56.963700
      1.456879     56.944700
      1.460942     56.932100
      1.465004     56.925300
      1.469066     56.923400
      1.473128     56.926100
      1.477190     56.932700
      1.481252     56.942800
      1.485315     56.956300
      1.489377     56.972800
      1.493439     56.992100
      1.497501     57.014000
      1.501563     57.038500
      1.505626     57.065300
      1.509688     57.094500
      1.513750     57.125900
      1.517812     57.159600
      1.521874     57.195600
      1.525936     57.233800
      1.529999     57.274200
      1.534061     57.316900
      1.538123     57.361900
      1.542185     57.409300
      1.546247     57.459100
      1.550310     57.511400
      1.554372     57.566200
      1.558434     57.623600
      1.562496     57.683600
      1.566558     57.746400
      1.570620     57.812000
      1.574683     57.880500
      1.578745     57.952000
      1.582807     58.026500
      1.586869     58.104200
      1.590931     58.185200
      1.594993     58.269500
      1.599056     58.357200
      1.603118     58.448500
      1.607180     58.543500
      1.611242     58.642300
      1.615304     58.745000
      1.619367     58.851800
      1.623429     58.962800
      1.627491     59.078100
      1.631553     59.058800
      1.635615     58.778500
      1.639677     58.505100
      1.643740     58.238600
      1.647802     57.979400
      1.651864     57.727600
      1.655926     57.483400
      1.659988     57.246900
      1.664051     57.018200
      1.668113     56.797400
      1.672175     56.584700
      1.676237     56.380000
      1.680299     56.183300
      1.684361     55.994800
      1.688424     55.814500
      1.692486     55.642200
      1.696548     55.477900
      1.700610     55.321700
      1.704672     55.173300
      1.708735     55.032800
      1.712797     54.899900
      1.716859     54.774600
      1.720921     54.847000
      1.724983     55.175000
      1.729045     55.499200
      1.733108     55.818200
      1.737170     56.131000
      1.741232     56.436300
      1.745294     56.733200
      1.749356     57.020900
      1.753418     57.298900
      1.757481     57.566700
      1.761543     57.824000
      1.765605     58.070800
      1.769667     58.307200
      1.773729     58.533100
      1.777792     58.749000
      1.781854     58.955000
      1.785916     59.151600
      1.789978     59.338900
      1.794040     59.517500
      1.798102     59.687600
      1.802165     59.849500
      1.806227     60.003700
      1.810289     60.150400
      1.814351     60.289800
      1.818413     60.422300
      1.822476     60.548100
      1.826538     60.667300
      1.830600     60.780300
      1.834662     60.887100
      1.838724     60.988000
      1.842786     61.083100
      1.846849     61.172600
      1.850911     61.256500
      1.854973     61.334900
      1.859035     61.408100
      1.863097     61.476100
      1.867159     61.539000
      1.871222     61.596800
      1.875284     61.649700
      1.879346     61.697800
      1.883408     61.741000
      1.887470     61.779600
      1.891533     61.813400
      1.895595     61.842600
      1.899657     61.867300
      1.903719     61.887400
      1.907781     61.903000
      1.911843     61.914200
      1.915906     61.920800
      1.919968     61.923100
      1.924037     61.923100
      1.928107     61.923100
      1.932176     61.923200
      1.936246     61.923300
      1.940315     61.923500
      1.944385     61.923600
      1.948454     61.923800
      1.952524     61.923900
      1.956593     61.924000
      1.960663     61.924000
      1.964732     61.923900
      1.968802     61.923700
      1.972871     61.923300
      1.976941     61.922700
      1.981010     61.921900
      1.985080     61.920800
      1.989149     61.919400
      1.993219     61.917500
      1.997288     61.915200
      2.001358     61.912300
      2.005427     61.908600
      2.009497     61.904200
      2.013566     61.898700
      2.017636     61.892100
      2.021705     61.884100
      2.025775     61.874300
      2.029844     61.862500
      2.033914     61.847900
      2.037983     61.830100
      2.042053     61.807800
      2.046122     61.779900
      2.050192     61.744100
      2.054261     61.697500
      2.058331     61.635200
      2.062400     61.549600
      2.066470     61.428400
      2.070539     61.253500
      2.074609     61.001700
      2.078678     60.655300
      2.082748     60.216800
      2.086817     59.709300
      2.090887     59.161400
      2.094956     58.595000
      2.099026     58.024500
      2.103095     57.458400
      2.107165     56.901700
      2.111234     56.357500
      2.115304     55.827400
      2.119373     55.312400
      2.123443     54.813100
      2.127512     54.329600
      2.131582     53.932900
      2.135651     54.080000
      2.139721     54.233300
      2.143790     54.392300
      2.147860     54.556900
      2.151929     54.726700
      2.155998     54.901400
      2.160068     55.080600
      2.164137     55.264200
      2.168207     55.451800
      2.172276     55.643100
      2.176346     55.837800
      2.180415     56.035700
      2.184485     56.236500
      2.188554     56.440000
      2.192624     56.645900
      2.196693     56.854000
      2.200763     57.064000
      2.204832     57.275700
      2.208902     57.488900
      2.212971     57.703300
      2.217041     57.918700
      2.221110     58.135000
      2.225180     58.351900
      2.229249     58.569200
      2.233319     58.786600
      2.237388     59.004000
      2.241458     59.221100
      2.245527     59.437700
      2.249597     59.653700
      2.253666     59.868600
      2.257736     60.082500
      2.261805     60.294900
      2.265875     60.505600
      2.269944     60.714400
      2.274014     60.921000
      2.278083     61.051200
      2.282153     60.998600
      2.286222     60.944600
      2.290292     60.889300
      2.294361     60.832700
      2.298431     60.774700
      2.302500     60.715500
      2.306570     60.655100
      2.310639     60.593500
      2.314709     60.530800
      2.318778     60.466900
      2.322848     60.402100
      2.326917     60.336300
      2.330987     60.269600
      2.335056     60.202100
      2.339126     60.133800
      2.343195     60.064900
      2.347265     59.995400
      2.351334     59.925500
      2.355404     59.855100
      2.359473     59.784500
      2.363543     59.713800
      2.367612     59.642900
      2.371682     59.572200
      2.375751     59.501600
      2.379821     59.431300
      2.383890     59.361500
      2.387960     59.292200
      2.392029     59.223700
      2.396099     59.044200
      2.400168     58.661900
      2.404238     58.285200
      2.408307     57.914900
      2.412377     57.551500
      2.416446     57.195500
      2.420516     56.847300
      2.424585     56.507400
      2.428655     56.176100
      2.432724     55.853800
      2.436794     55.541200
      2.440863     55.238600
      2.444933     54.946700
      2.449002     54.666300
      2.453072     54.398200
      2.457141     54.143500
      2.461211     53.903700
      2.465280     53.680600
      2.469350     53.476200
      2.473419     53.293600
      2.477489     53.135900
      2.481558     53.007000
      2.485628     52.911000
      2.489697     52.851600
      2.493767     52.831500
      2.497824     52.851500
      2.501881     52.910100
      2.505939     53.003900
      2.509996     53.128000
      2.514053     53.276900
      2.518111     53.445500
      2.522168     53.629200
      2.526225     53.823800
      2.530283     54.025500
      2.534340     54.231100
      2.538398     54.437300
      2.542455     54.641300
      2.546512     54.840100
      2.550570     55.030800
      2.554627     55.210900
      2.558684     55.377900
      2.562742     55.529700
      2.566799     55.664700
      2.570857     55.781800
      2.574914     55.880600
      2.578971     55.961100
      2.583029     56.023800
      2.587086     56.069700
      2.591143     56.099700
      2.595201     56.115000
      2.599258     56.116500
      2.603315     56.105300
      2.607373     56.082400
      2.611430     56.048600
      2.615488     56.004800
      2.619545     55.951600
      2.623602     55.889900
      2.627660     55.820200
      2.631717     55.743400
      2.635774     55.660000
      2.639832     55.570800
      2.643889     55.476300
      2.647947     55.377400
      2.652004     55.274800
      2.656061     55.169100
      2.660119     55.061200
      2.664176     54.951800
      2.668233     54.841800
      2.672291     54.731800
      2.676348     54.622700
      2.680406     54.515400
      2.684463     54.410600
      2.688520     54.309100
      2.692578     54.211900
      2.696635     54.119600
      2.700692     54.033200
      2.704750     53.953300
      2.708807     53.880800
      2.712864     53.816400
      2.716922     53.760900
      2.720979     53.714800
      2.725037     53.679000
      2.729094     53.654000
      2.733151     53.640300
      2.737209     53.638500
      2.741266     53.649000
      2.745323     53.672100
      2.749381     53.708100
      2.753438     53.757100
      2.757496     53.819200
      2.761553     53.894300
      2.765610     53.982200
      2.769668     54.082700
      2.773725     54.195200
      2.777782     54.319100
      2.781840     54.453800
      2.785897     54.598500
      2.789954     54.752000
      2.794012     54.913400
      2.798069     55.081400
      2.802127     55.254700
      2.806184     55.432200
      2.810241     55.612200
      2.814299     55.793600
      2.818356     55.974800
      2.822413     56.154500
      2.826471     56.331400
      2.830528     56.504300
      2.834586     56.671900
      2.838643     56.833300
      2.842700     56.987400
      2.846758     57.133500
      2.850815     57.270800
      2.854872     57.398700
      2.858930     57.516600
      2.862987     57.624200
      2.867045     57.721000
      2.871102     57.807000
      2.875159     57.881700
      2.879217     57.945200
      2.883274     57.997200
      2.887331     58.037700
      2.891389     58.066700
      2.895446     58.084100
      2.899503     58.089900
      2.903573     58.084100
      2.907642     58.066600
      2.911712     58.037700
      2.915781     57.997500
      2.919851     57.946500
      2.923920     57.885000
      2.927990     57.813600
      2.932059     57.732900
      2.936129     57.643600
      2.940198     57.546500
      2.944268     57.442600
      2.948337     57.332800
      2.952407     57.218100
      2.956476     57.099600
      2.960546     56.978500
      2.964615     56.855800
      2.968685     56.732700
      2.972754     56.610300
      2.976824     56.489800
      2.980893     56.372100
      2.984963     56.258200
      2.989032     56.149000
      2.993102     56.045300
      2.997171     55.947600
      3.001241     55.856700
      3.005310     55.772800
      3.009380     55.696400
      3.013449     55.627600
      3.017519     55.566600
      3.021588     55.513300
      3.025658     55.467800
      3.029727     55.429800
      3.033797     55.399200
      3.037866     55.375600
      3.041936     55.358700
      3.046005     55.348100
      3.050075     55.343300
      3.054144     55.344000
      3.058214     55.349400
      3.062283     55.359100
      3.066353     55.372500
      3.070422     55.388800
      3.074492     55.407500
      3.078561     55.427900
      3.082631     55.449100
      3.086700     55.470500
      3.090770     55.491300
      3.094839     55.510600
      3.098909     55.527700
      3.102978     55.541800
      3.107048     55.552100
      3.111117     55.557800
      3.115187     55.558200
      3.119256     55.552400
      3.123326     55.539900
      3.127395     55.519900
      3.131465     55.492000
      3.135534     55.455500
      3.139604     55.410000
      3.143673     55.355200
      3.147743     55.290800
      3.151812     55.216600
      3.155882     55.132400
      3.159951     55.038200
      3.164021     54.934200
      3.168090     54.820400
      3.172160     54.697100
      3.176229     54.564600
      3.180299     54.423300
      3.184368     54.273700
      3.188438     54.116300
      3.192507     53.951700
      3.196577     53.780700
      3.200646     53.603900
      3.204716     53.422000
      3.208785     53.236100
      3.212855     53.046700
      3.216924     52.855000
      3.220994     52.661700
      3.225063     52.467900
      3.229132     52.274500
      3.233202     52.082600
      3.237271     51.893200
      3.241341     51.915900
      3.245410     52.107900
      3.249480     52.307900
      3.253549     52.516300
      3.257619     52.733700
      3.261688     53.027800
      3.265758     53.512600
      3.269827     54.004800
      3.273897     54.504200
      3.277966     55.010200
      3.282036     55.522500
      3.286105     55.518700
      3.290175     55.427700
      3.294244     55.336300
      3.298314     55.485000
      3.302383     55.825600
      3.306453     56.179200
      3.310522     56.545900
      3.314592     56.925800
      3.318661     57.318900
      3.322731     57.725200
      3.326800     58.144600
      3.330870     58.577200
      3.334939     59.022600
      3.339009     59.480800
      3.343078     59.951400
      3.347148     60.434200
      3.351217     60.928700
      3.355287     61.434500
      3.359356     61.950900
      3.363426     62.477500
      3.367495     63.013400
      3.371565     63.557700
      3.375634     64.109600
      3.379704     64.667900
      3.383773     65.231300
      3.387843     65.798500
      3.391912     66.368000
      3.395982     66.938000
      3.400051     67.506500
      3.404121     68.071500
      3.408190     68.630700
      3.412260     69.181500
      3.416329     69.721100
      3.420399     70.246500
      3.424468     70.754600
      3.428538     71.242000
      3.432607     71.705000
      3.436677     72.140000
      3.440746     72.543100
      3.444816     72.910500
      3.448885     73.238300
      3.452955     73.523000
      3.457024     73.761200
      3.461094     73.949800
      3.465163     74.086400
      3.469233     74.169200
      3.473302     74.196900


      0.000000     84.838600
      0.004057     84.835700
      0.008115     84.826600
      0.012172     84.808900
      0.016229     84.778900
      0.020287     84.730600
      0.024344     84.655200
      0.028402     84.540000
      0.032459     84.367600
      0.036516     84.116000
      0.040574     83.759600
      0.044631     83.276400
      0.048688     82.655900
      0.052746     81.906500
      0.056803     81.053400
      0.060861     80.130100
      0.064918     79.170400
      0.068975     78.203900
      0.073033     77.255400
      0.077090     76.344400
      0.081147     75.485800
      0.085205     74.690900
      0.089262     73.966800
      0.093319     73.317400
      0.097377     72.743500
      0.101434     72.243200
      0.105492     71.812500
      0.109549     71.445900
      0.113606     71.137200
      0.117664     70.879900
      0.121721     70.667800
      0.125778     70.495000
      0.129836     70.356200
      0.133893     70.246600
      0.137951     70.162400
      0.142008     70.100000
      0.146065     70.056600
      0.150123     70.029700
      0.154180     70.017100
      0.158237     70.017300
      0.162295     70.028700
      0.166352     70.050000
      0.170410     70.080400
      0.174467     70.118800
      0.178524     70.164600
      0.182582     70.217000
      0.186639     70.275600
      0.190696     70.339800
      0.194754     70.409100
      0.198811     70.483200
      0.202868     70.561500
      0.206926     70.643700
      0.210983     70.729100
      0.215041     70.817400
      0.219098     70.907900
      0.223155     70.999900
      0.227213     71.092600
      0.231270     71.185100
      0.235327     71.276300
      0.239385     71.364900
      0.243442     71.449500
      0.247500     71.528400
      0.251557     71.599900
      0.255614     71.661800
      0.259672     71.712000
      0.263729     71.748200
      0.267786     71.768300
      0.271844     71.769900
      0.275901     71.751300
      0.279958     71.710900
      0.284016     71.647900
      0.288073     71.562100
      0.292131     71.454500
      0.296188     71.326800
      0.300245     71.181500
      0.304303     71.022300
      0.308360     70.853100
      0.312417     70.678500
      0.316475     70.503000
      0.320532     70.330800
      0.324590     70.165600
      0.328647     70.010500
      0.332704     69.867700
      0.336762     69.738500
      0.340819     69.623400
      0.344876     69.522400
      0.348934     69.434700
      0.352991     69.359600
      0.357049     69.295700
      0.361106     69.241900
      0.365163     69.197000
      0.369221     69.159700
      0.373278     69.129100
      0.377335     69.104100
      0.381393     69.084100
      0.385450     69.068300
      0.389507     69.056000
      0.393565     69.047000
      0.397622     69.040800
      0.401680     69.037100
      0.405737     69.035900
      0.409794     69.033100
      0.413852     69.024800
      0.417909     69.010900
      0.421966     68.991500
      0.426024     68.966800
      0.430081     68.936800
      0.434139     68.901700
      0.438196     68.861600
      0.442253     68.816700
      0.446311     68.767300
      0.450368     68.713600
      0.454425     68.655800
      0.458483     68.594300
      0.462540     68.529300
      0.466597     68.461200
      0.470655     68.390400
      0.474712     68.317200
      0.478770     68.242000
      0.482827     68.165200
      0.486884     68.087000
      0.490942     68.008000
      0.494999     67.928500
      0.499056     67.848800
      0.503114     67.769200
      0.507171     67.690000
      0.511229     67.611500
      0.515286     67.534000
      0.519343     67.457700
      0.523401     67.382600
      0.527458     67.309100
      0.531515     67.237200
      0.535573     67.167100
      0.539630     67.098800
      0.543688     67.032400
      0.547745     66.967900
      0.551802     66.905400
      0.555860     66.845000
      0.559917     66.786500
      0.563974     66.730100
      0.568032     66.675800
      0.572089     66.623500
      0.576146     66.573300
      0.580204     66.525100
      0.584261     66.479100
      0.588319     66.435200
      0.592376     66.393500
      0.596433     66.354000
      0.600491     66.316700
      0.604548     66.281700
      0.608605     66.249000
      0.612663     66.218600
      0.616720     66.190600
      0.620778     66.164600
      0.624835     66.140000
      0.628892     66.113300
      0.632950     66.053400
      0.637007     65.841500
      0.641064     65.572500
      0.645122     65.295200
      0.649179     65.014500
      0.653236     64.731600
      0.657294     64.447000
      0.661351     64.160900
      0.665409     63.873600
      0.669466     63.585400
      0.673523     63.296700
      0.677581     63.008000
      0.681638     62.719500
      0.685695     62.432100
      0.689753     62.146200
      0.693810     61.862700
      0.697868     61.582400
      0.701925     61.306500
      0.705982     61.036000
      0.710040     60.772300
      0.714097     60.516900
      0.718154     60.271400
      0.722212     60.037500
      0.726269     59.816700
      0.730326     59.610700
      0.734384     59.420600
      0.738441     59.247600
      0.742499     59.091800
      0.746556     58.953200
      0.750613     58.831100
      0.754671     58.724500
      0.758728     58.632100
      0.762785     58.552300
      0.766843     58.483900
      0.770900     58.425300
      0.774958     58.375400
      0.779015     58.333200
      0.783072     58.297700
      0.787130     58.268200
      0.791187     58.244100
      0.795244     58.225000
      0.799302     58.210500
      0.803359     58.200300
      0.807417     58.194200
      0.811474     58.192200
      0.815531     58.187700
      0.819589     58.174100
      0.823646     58.151400
      0.827703     58.119800
      0.831761     58.079400
      0.835818     58.030200
      0.839875     57.972400
      0.843933     57.906300
      0.847990     57.832100
      0.852048     57.749800
      0.856105     57.660000
      0.860162     57.562700
      0.864220     57.458300
      0.868277     57.347100
      0.872334     57.229500
      0.876392     57.105800
      0.880449     56.976300
      0.884507     56.841300
      0.888564     56.701400
      0.892621     56.556800
      0.896679     56.407900
      0.900736     56.255100
      0.904793     56.098700
      0.908851     55.939300
      0.912908     55.777000
      0.916965     55.612400
      0.921023     55.445700
      0.925080     55.277300
      0.929138     55.107600
      0.933195     54.936900
      0.937252     54.765500
      0.941310     54.593700
      0.945367     54.421900
      0.949424     54.250400
      0.953482     54.079300
      0.957539     53.909000
      0.961597     53.739700
      0.965654     53.571700
      0.969711     53.568400
      0.973769     53.788800
      0.977826     54.016800
      0.981883     54.252700
      0.985941     54.496600
      0.989998     54.748800
      0.994056     55.009400
      0.998113     55.278500
      1.002170     55.556200
      1.006228     55.842800
      1.010285     56.138300
      1.014342     56.442800
      1.018400     56.756200
      1.022457     57.078700
      1.026514     57.410300
      1.030572     57.750800
      1.034629     58.100400
      1.038687     58.458800
      1.042744     58.825900
      1.046801     59.201700
      1.050859     59.585900
      1.054916     59.978300
      1.058973     60.378800
      1.063031     60.787000
      1.067088     61.202600
      1.071146     61.625200
      1.075203     62.054600
      1.079260     62.490200
      1.083318     62.931600
      1.087375     63.378200
      1.091432     63.829600
      1.095490     64.284900
      1.099547     64.743600
      1.103604     65.204900
      1.107662     65.667900
      1.111719     66.131900
      1.115777     66.595700
      1.119834     67.058300
      1.123891     67.518700
      1.127949     67.975700
      1.132006     68.428000
      1.136063     68.874300
      1.140121     69.313100
      1.144178     69.743100
      1.148236     70.162600
      1.152293     70.570200
      1.156350     70.964100
      1.160408     71.342800
      1.164465     71.704700
      1.168522     72.048000
      1.172580     72.371100
      1.176637     72.672500
      1.180695     72.950500
      1.184752     73.203700
      1.188809     73.430700
      1.192867     73.630300
      1.196924     73.801200
      1.200981     73.942500
      1.205039     74.053200
      1.209096     74.132900
      1.213153     74.180800
      1.217211     74.196900
      1.221273     74.183100
      1.225335     74.141900
      1.229397     74.073300
      1.233460     73.977700
      1.237522     73.855200
      1.241584     73.706400
      1.245646     73.531700
      1.249708     73.331600
      1.253770     73.106900
      1.257833     72.858300
      1.261895     72.586600
      1.265957     72.292500
      1.270019     71.977200
      1.274081     71.641600
      1.278144     71.286700
      1.282206     70.913600
      1.286268     70.523600
      1.290330     70.117800
      1.294392     69.697400
      1.298454     69.263700
      1.302517     68.818100
      1.306579     68.361800
      1.310641     67.896300
      1.314703     67.422800
      1.318765     66.942900
      1.322827     66.458000
      1.326890     65.969400
      1.330952     65.478700
      1.335014     64.987400
      1.339076     64.497000
      1.343138     64.009100
      1.347201     63.525300
      1.351263     63.047300
      1.355325     62.576800
      1.359387     62.115500
      1.363449     61.665400
      1.367511     61.228300
      1.371574     60.806200
      1.375636     60.401100
      1.379698     60.015200
      1.383760     59.650200
      1.387822     59.308200
      1.391885     58.990600
      1.395947     58.698700
      1.400009     58.433400
      1.404071     58.195000
      1.408133     57.983100
      1.412195     57.796900
      1.416258     57.635000
      1.420320     57.495800
      1.424382     57.377300
      1.428444     57.277400
      1.432506     57.194100
      1.436569     57.125500
      1.440631     57.069600
      1.444693     57.025000
      1.448755     56.990100
      1.452817     56.963700
      1.456879     56.944700
      1.460942     56.932200
      1.465004     56.925300
      1.469066     56.923500
      1.473128     56.926100
      1.477190     56.932700
      1.481252     56.942900
      1.485315     56.956300
      1.489377     56.972800
      1.493439     56.992100
      1.497501     57.014000
      1.501563     57.038500
      1.505626     57.065300
      1.509688     57.094500
      1.513750     57.125900
      1.517812     57.159600
      1.521874     57.195600
      1.525936     57.233800
      1.529999     57.274200
      1.534061     57.316900
      1.538123     57.361900
      1.542185     57.409300
      1.546247     57.459100
      1.550310     57.511400
      1.554372     57.566200
      1.558434     57.623600
      1.562496     57.683600
      1.566558     57.746400
      1.570620     57.812000
      1.574683     57.880500
      1.578745     57.952000
      1.582807     58.026500
      1.586869     58.104200
      1.590931     58.185200
      1.594993     58.269500
      1.599056     58.357200
      1.603118     58.448500
      1.607180     58.543500
      1.611242     58.642300
      1.615304     58.745000
      1.619367     58.851800
      1.623429     58.962800
      1.627491     59.078100
      1.631553     59.198100
